"industria","ingresos_anuales","utilidad_neta","ebitda","crecimiento_industria","saldo_promedio_mensual","saldo_promedio_semestral","saldo_promedio_anual","ingresos_cuenta","Egresos","Deposito cuenta propia","impacto_cluster"
"Tecnología",-0.494137553923458,-0.494137553923458,-0.475763542895208,0.282365021750938,-0.494137553923458,-0.438354768731921,-0.494137553923458,-0.490757936068983,-0.485235176072596,-0.172768802704105,"Bajo"
"Tecnología",-0.475944638155267,-0.475944638155267,-0.456554349756643,-0.101436069831222,-0.475944638155268,-0.43492430926257,-0.475944638155268,-0.473047696292594,-0.470189017690694,-0.1722282630255,"Bajo"
"Tecnología",-0.496737504122096,-0.496737504122096,-0.47850872932671,0.282365021750938,-0.496737504122096,-0.439453847979383,-0.496737504122096,-0.493971461357816,-0.488933867777394,-0.172817942674887,"Bajo"
"Tecnología",1.29617064024083,1.29617064024083,1.41455334294383,0.282365021750938,1.29617064024083,0.698836994452887,1.29617064024083,1.50658165623173,-0.487192172272392,-0.120189033967027,"Medio"
"Tecnología",1.58281178182954,1.58281178182954,1.71720659107592,-0.654109641709533,1.58281178182954,2.5115961350778,1.58281178182954,1.62468034017307,1.43174994084736,0.0751423498926806,"Medio"
"Tecnología",-0.48980654879982,-0.48980654879982,-0.471190602803354,-0.654109641709533,-0.48980654879982,-0.438599008564691,-0.48980654879982,-0.487257605277698,-0.471000128834234,-0.172817942674887,"Bajo"
"Tecnología",-0.496737504122096,-0.496737504122096,-0.47850872932671,-0.976502558638548,-0.496737504122096,-0.440430807310461,-0.496737504122096,-0.494688475113945,-0.489398071009524,-0.172817942674887,"Bajo"
"Tecnología",-0.496158240606337,-0.496158240606337,-0.477897107479277,1.91428726315829,-0.496158240606338,-0.440186567477692,-0.496158240606338,-0.493997534585312,-0.488862930554253,-0.172817942674887,"Bajo"
"Tecnología",-0.355875435458576,-0.355875435458576,-0.32977794217128,-0.976502558638548,-0.355875435458576,-0.306920433270254,-0.355875435458576,-0.330596617870364,-0.332310701646649,-0.164415007671111,"Bajo"
"Tecnología",-0.348324802886883,-0.348324802886883,-0.32180552250881,-0.654109641709533,-0.348324802886883,-0.297872457647207,-0.348324802886883,-0.332297895964452,-0.323940109316072,-0.164071027875635,"Bajo"
"Tecnología",-0.473311009845248,-0.473311009845248,-0.453773603915407,0.282365021750938,-0.473311009845248,-0.432459707313715,-0.473311009845248,-0.473230208885064,-0.465127584593986,-0.172424822908629,"Bajo"
"Tecnología",3.50191180953828,3.50191180953828,3.74350977162155,0.282365021750938,3.50191180953828,3.29628320871291,3.50191180953828,3.81101824028254,3.94441234365553,9.08047788694896,"Alto"
"Tecnología",-0.472563355772583,-0.472563355772582,-0.452984185019301,-0.976502558638548,-0.472563355772583,-0.435923472214808,-0.472563355772583,-0.472063431954635,-0.46706529084714,-0.172572242820976,"Bajo"
"Tecnología",-0.364820341841455,-0.364820341841455,-0.339222521396758,0.282365021750938,-0.364820341841455,-0.31802224385068,-0.364820341841455,-0.347511624208137,-0.335901431875878,-0.16819878542135,"Bajo"
"Tecnología",-0.341979846702642,-0.341979846702642,-0.315106129714835,-0.654109641709533,-0.341979846702642,-0.377772188394535,-0.341979846702642,-0.354192888753885,-0.371340641833895,-0.169869544427948,"Bajo"
"Tecnología",-0.480572010659061,-0.480572010659061,-0.46144021265416,1.91428726315829,-0.480572010659061,-0.4377996782029,-0.480572010659061,-0.476385069412032,-0.474463918769423,-0.172572242820976,"Bajo"
"Tecnología",-0.489591008886979,-0.489591008886979,-0.470963022581054,1.91428726315829,-0.48959100888698,-0.438809942965719,-0.48959100888698,-0.486866506865264,-0.482795931206712,-0.172768802704105,"Bajo"
"Tecnología",-0.483724281884353,-0.483724281884353,-0.464768573405308,-0.101436069831222,-0.483724281884353,-0.437477725696068,-0.483724281884353,-0.480472047821967,-0.477376078456242,-0.172719662733323,"Bajo"
"Tecnología",-0.485926830368691,-0.485926830368691,-0.467094158801942,-0.654109641709533,-0.485926830368692,-0.435434992549269,-0.485926830368692,-0.486006090357909,-0.476485007372583,-0.136316929625689,"Bajo"
"Tecnología",-0.333061882808868,-0.333061882808868,-0.305689998017145,0.282365021750938,-0.333061882808868,-0.284383757791989,-0.333061882808868,-0.345836419341544,-0.338189779578502,-0.161958009131995,"Bajo"
"Tecnología",-0.470704324024334,-0.470704324024333,-0.451021305601958,1.91428726315829,-0.470704324024334,-0.429795272774413,-0.470704324024334,-0.474025442323679,-0.465347863339528,-0.171835143259241,"Bajo"
"Tecnología",-0.496629734165676,-0.496629734165676,-0.47839493921556,0.282365021750938,-0.496629734165676,-0.43962037513809,-0.496629734165676,-0.494740621568936,-0.48929850999459,-0.172817942674887,"Bajo"
"Tecnología",-0.483805109351668,-0.483805109351668,-0.46485391598867,-0.976502558638548,-0.483805109351668,-0.4351907527165,-0.483805109351668,-0.4793900088809,-0.474132878394767,-0.172179123054717,"Bajo"
"Tecnología",-0.482673524809256,-0.482673524809256,-0.463659119821592,0.282365021750938,-0.482673524809256,-0.434868800209667,-0.482673524809256,-0.477793023696794,-0.476405358560636,-0.172621382791758,"Bajo"
"Tecnología",-0.486075014058769,-0.486075014058769,-0.467250620204774,-0.976502558638548,-0.48607501405877,-0.435612621518556,-0.48607501405877,-0.482108142847317,-0.479547753094491,-0.172326542967064,"Bajo"
"Tecnología",0.316885253117003,0.316885253117003,0.380563938566609,-0.654109641709533,0.316885253117003,-0.0317509562238077,0.316885253117003,0.169044640627888,0.413508328300111,1.71916292246959,"Bajo"
"Tecnología",-0.0337847138298815,-0.0337847138298814,0.0103051406473248,0.282365021750938,-0.0337847138298818,-0.177340100175518,-0.0337847138298818,-0.131345013348961,-0.0617088411067669,-0.160582089950091,"Bajo"
"Tecnología",-0.310928628009062,-0.310928628009062,-0.282320353939645,-0.976502558638548,-0.310928628009063,-0.285882502220346,-0.310928628009063,-0.334898700407139,-0.31774243613643,-0.16544694705754,"Bajo"
"Tecnología",-0.469761336905657,-0.469761336905656,-0.450025642129393,0.282365021750938,-0.469761336905657,-0.428907127927978,-0.469761336905657,-0.466229547302494,-0.457824939712663,-0.171736863317676,"Bajo"
"Tecnología",-0.331216322305171,-0.331216322305171,-0.303741342363695,-0.976502558638548,-0.331216322305171,-0.343956073366556,-0.331216322305171,-0.329410286019314,-0.336484797197757,-0.162252848956689,"Bajo"
"Tecnología",-0.498192398533769,-0.498192398533769,-0.48004489582724,-0.101436069831222,-0.498192398533769,-0.440608436279748,-0.498192398533769,-0.495418525483822,-0.490123777469941,-0.17286708264567,"Bajo"
"Tecnología",-0.49465619683873,-0.49465619683873,-0.476311157805119,-0.976502558638548,-0.49465619683873,-0.438654517617593,-0.49465619683873,-0.493032825167974,-0.48681881846639,-0.172572242820976,"Bajo"
"Tecnología",-0.31672126316665,-0.31672126316665,-0.288436572413976,1.91428726315829,-0.31672126316665,-0.354824745924794,-0.31672126316665,-0.298546102971393,-0.323093840689133,-0.168493625246043,"Bajo"
"Tecnología",2.83651315611066,2.83651315611066,3.04094117785162,-0.654109641709533,2.83651315611066,2.15365155834369,2.83651315611066,2.41074903932427,3.20675482790799,7.54259147437071,"Alto"
"Tecnología",1.11787871858811,1.11787871858811,1.2263018278095,-0.654109641709533,1.11787871858811,0.453231638982116,1.11787871858811,1.21159567865335,1.00223127729519,-0.0967492679038617,"Medio"
"Tecnología",-0.293395803223946,-0.293395803223946,-0.263808125231876,0.282365021750938,-0.293395803223946,-0.341835627545695,-0.293395803223946,-0.297600948474678,2.12850763609593,-0.167609105771962,"Bajo"
"Tecnología",-0.292156448725113,-0.292156448725113,-0.428485529682732,0.282365021750938,-0.292156448725113,-0.310306485497284,-0.292156448725113,-0.330531434801625,-0.311967897270258,-0.163825328021723,"Bajo"
"Tecnología",2.58959197908508,2.58959197908508,2.78022669756037,-0.654109641709533,2.58959197908508,3.50175551893544,2.58959197908508,1.97062644089161,2.36184271979741,0.163446877388503,"Alto"
"Tecnología",-0.478443554019762,-0.478443554019761,-0.459192857958941,-0.976502558638548,-0.478443554019762,-0.436878227924725,-0.478443554019762,-0.473249763805685,-0.472497588724476,-0.172719662733323,"Bajo"
"Tecnología",-0.498151984800112,-0.498151984800111,-0.480002224535558,-0.976502558638548,-0.498151984800112,-0.440475214552783,-0.498151984800112,-0.495574964848796,-0.490704809330533,-0.172817942674887,"Bajo"
"Tecnología",-0.272528845412078,-0.272528845412078,-0.241775514960393,-0.101436069831222,-0.272528845412079,-0.321053038139137,-0.272528845412079,-0.255772973264855,-0.481597854399659,-0.160680369891655,"Bajo"
"Tecnología",-0.478908311956824,-0.478908311956824,-0.459683577813277,-0.654109641709533,-0.478908311956824,-0.434113877090198,-0.478908311956824,-0.477493181580595,-0.472926945601379,-0.1722282630255,"Bajo"
"Tecnología",-0.474914087946999,-0.474914087946999,-0.455466231818768,-0.654109641709533,-0.474914087946999,-0.431582664277861,-0.474914087946999,-0.469579957035679,-0.469236965485387,-0.172473962879411,"Bajo"
"Tecnología",-0.473897008983283,-0.473897008983283,-0.454392337644787,-0.654109641709533,-0.473897008983283,-0.429673152858028,-0.473897008983283,-0.47713467470253,-0.468297358406948,-0.171687723346894,"Bajo"
"Tecnología",-0.478308841574236,-0.478308841574236,-0.459050620320003,-0.101436069831222,-0.478308841574237,-0.431749191436568,-0.478308841574237,-0.48000924803392,-0.472373137455809,-0.172424822908629,"Bajo"
"Tecnología",2.08480423883499,2.08480423883499,2.24724092881416,0.282365021750938,2.08480423883499,3.09484085573107,2.08480423883499,2.44857477411352,2.34354488311136,0.0284593776494801,"Medio"
"Tecnología",-0.476106293089898,-0.476106293089898,-0.456725034923369,-0.976502558638548,-0.476106293089898,-0.431738089625987,-0.476106293089898,-0.476130855443949,-0.470338359213095,-0.172473962879411,"Bajo"
"Tecnología",-0.481333135976279,-0.481333135976279,-0.46224385531416,-0.976502558638548,-0.481333135976279,-0.438809942965719,-0.481333135976279,-0.482577460942237,-0.475167068437394,-0.17267052276254,"Bajo"
"Tecnología",-0.475479880218205,-0.475479880218205,-0.456063629902307,-0.654109641709533,-0.475479880218205,-0.431682580573085,-0.475479880218205,-0.475303030470964,-0.465207077841848,-0.171884283230023,"Bajo"
"Tecnología",-0.465342768692427,-0.465342768692427,-0.445360247572229,0.282365021750938,-0.465342768692427,-0.424299876537102,-0.465342768692427,-0.463139869844265,-0.454086190255762,-0.171245463609853,"Bajo"
"Tecnología",-0.484384372867427,-0.484384372867427,-0.465465537836103,1.91428726315829,-0.484384372867427,-0.438388074163663,-0.484384372867427,-0.479526893325252,-0.477985889672713,-0.172621382791758,"Bajo"
"Tecnología",-0.249654672161884,-0.249654672161884,-0.217623563868735,1.91428726315829,-0.249654672161884,-0.215197274254772,-0.249654672161884,-0.245317609039118,-0.214554911233453,-0.155668092871859,"Bajo"
"Tecnología",-0.28399287452628,-0.28399287452628,-0.25387993803401,0.282365021750938,-0.283992874526281,-0.278599714479587,-0.283992874526281,-0.301075206038467,-0.272740235129916,-0.161073489657914,"Bajo"
"Tecnología",3.07527075893741,3.07527075893741,3.29303605722323,-0.654109641709533,3.07527075893741,2.85992654384925,3.07527075893741,3.32026795236029,2.81052687872438,-0.041319380861409,"Alto"
"Tecnología",-0.468663430474625,-0.468663430474625,-0.448866405372049,-0.654109641709533,-0.468663430474626,-0.430849944779553,-0.468663430474626,-0.464671671959632,-0.460404658948054,-0.171835143259241,"Bajo"
"Tecnología",-0.270555308085133,-0.270555308085133,-0.239691733549953,-0.976502558638548,-0.270555308085133,-0.32190787755383,-0.270555308085133,-0.25390873749892,-0.280444390916778,-0.16461156755424,"Bajo"
"Tecnología",-0.47009811801947,-0.47009811801947,-0.450381236226738,-0.654109641709533,-0.47009811801947,-0.426919903834082,-0.47009811801947,-0.474866303910413,-0.459303031874218,-0.171491163463765,"Bajo"
"Tecnología",-0.265537269489316,-0.265537269489316,-0.234393381499515,-0.654109641709533,-0.265537269489316,-0.228408428845479,-0.265537269489316,-0.239542389148842,-0.232162276724532,-0.152621414683355,"Bajo"
"Tecnología",-0.488048551385715,-0.488048551385715,-0.469334401615215,-0.654109641709533,-0.488048551385715,-0.435734741434941,-0.488048551385715,-0.487016427923364,-0.480104050265434,-0.172424822908629,"Bajo"
"Tecnología",0.231841286256887,0.231841286256887,0.290769317105104,-0.101436069831222,0.231841286256887,0.399054803349635,0.231841286256887,0.277418010713365,0.183684170451825,-0.0823512564646431,"Bajo"
"Tecnología",-0.470771680247096,-0.470771680247096,-0.451092424421427,-0.976502558638548,-0.470771680247096,-0.436256526532221,-0.470771680247096,-0.474729419466061,-0.465410088973862,-0.172326542967064,"Bajo"
"Tecnología",-0.488338183143594,-0.488338183143594,-0.469640212538931,-0.654109641709533,-0.488338183143594,-0.436955940598788,-0.488338183143594,-0.485158710464302,-0.479313240235095,-0.172523102850193,"Bajo"
"Tecnología",-0.495006449197096,-0.495006449197096,-0.476680975666358,1.91428726315829,-0.495006449197096,-0.438887655639782,-0.495006449197096,-0.494043162733429,-0.487798872207146,-0.172719662733323,"Bajo"
"Tecnología",-0.492379556509353,-0.492379556509353,-0.473907341707069,-0.101436069831222,-0.492379556509353,-0.439065284609069,-0.492379556509353,-0.489930111095998,-0.48537207246813,-0.172719662733323,"Bajo"
"Tecnología",-0.491409626901571,-0.491409626901571,-0.472883230706716,-0.976502558638548,-0.491409626901571,-0.44015326204595,-0.491409626901571,-0.488131058398801,-0.484476023333724,-0.172719662733323,"Bajo"
"Tecnología",1.7719615265916,1.7719615265916,1.91692245990865,1.91428726315829,1.7719615265916,0.760551959469477,1.7719615265916,1.86860190170131,1.60649196718341,-0.102990044193216,"Medio"
"Tecnología",-0.196813715404588,-0.196813715404588,-0.161830849995339,0.282365021750938,-0.196813715404589,-0.193759678023969,-0.196813715404589,-0.246269281842708,-0.252713692540027,-0.158862190972709,"Bajo"
"Tecnología",1.30082495523373,1.30082495523373,1.41946765336913,-0.654109641709533,1.30082495523373,1.82119673870225,1.30082495523373,1.46989010683854,1.1712423227091,-0.0248083506785507,"Medio"
"Tecnología",-0.176593377331242,-0.176593377331242,-0.140480980390758,-0.654109641709533,-0.176593377331243,-0.148020218432612,-0.176593377331243,-0.200804091397249,-0.193639631021192,-0.160680369891655,"Bajo"
"Tecnología",-0.465888354096804,-0.465888354096804,-0.445936310009928,-0.654109641709533,-0.465888354096805,-0.434480236839352,-0.465888354096805,-0.463557041484195,-0.460898730484665,-0.172523102850193,"Bajo"
"Tecnología",2.40467894073479,2.40467894073479,2.58498420247224,-0.654109641709533,2.40467894073479,3.69080825130952,2.40467894073479,2.68067864527938,2.19101468586096,0.255928302400822,"Alto"
"Tecnología",-0.21906147578309,-0.21906147578309,-0.185321396065935,-0.654109641709533,-0.21906147578309,-0.196057752814117,-0.21906147578309,-0.234158267671,-0.183904041619461,-0.159058750855839,"Bajo"
"Tecnología",-0.465955710319567,-0.465955710319567,-0.446007428829397,1.91428726315829,-0.465955710319567,-0.434002858984394,-0.465955710319567,-0.471796181372805,-0.460960956118998,-0.172179123054717,"Bajo"
"Tecnología",0.254533597705622,0.254533597705622,0.314729247384195,-0.976502558638548,0.254533597705622,0.32731490337892,0.254533597705622,0.321234069519726,0.344385604656804,1.57505417928989,"Bajo"
"Tecnología",-0.478739921399917,-0.478739921399917,-0.459505780764605,-0.101436069831222,-0.478739921399917,-0.435590417897395,-0.478739921399917,-0.479683332690225,-0.472771381515545,-0.172473962879411,"Bajo"
"Tecnología",-0.482821708499333,-0.482821708499333,-0.463815581224424,1.91428726315829,-0.482821708499334,-0.436278730153382,-0.482821708499334,-0.481567123376783,-0.36841821491741,-0.172326542967064,"Bajo"
"Tecnología",-0.482464720518691,-0.482464720518691,-0.463438651481238,1.91428726315829,-0.482464720518692,-0.439653680569831,-0.482464720518692,-0.483933268772009,-0.476212459094201,-0.172719662733323,"Bajo"
"Tecnología",-0.496872216567621,-0.496872216567621,-0.478650966965648,0.282365021750938,-0.496872216567622,-0.4404086036893,-0.496872216567622,-0.494525517442098,-0.465882381538455,-0.172817942674887,"Bajo"
"Tecnología",0.34251429587819,0.34251429587819,0.407624649374547,-0.976502558638548,0.342514295878189,0.310140402411001,0.342514295878189,0.371679246416845,0.441920552936903,-0.110459319752128,"Bajo"
"Tecnología",-0.145858732884647,-0.145858732884647,-0.108029463067073,-0.654109641709533,-0.145858732884648,-0.302846068787238,-0.145858732884648,-0.110721090399939,-0.1652460740747,-0.159697570476009,"Bajo"
"Tecnología",-0.478591737709839,-0.478591737709839,-0.459349319361773,0.282365021750938,-0.47859173770984,-0.432925983358093,-0.47859173770984,-0.476684911528231,-0.468620931705483,-0.172080843113153,"Bajo"
"Tecnología",-0.492702866378614,-0.492702866378613,-0.47424871204052,-0.976502558638548,-0.492702866378614,-0.43909859004081,-0.492702866378614,-0.490731862841487,-0.485670755512932,-0.172719662733323,"Bajo"
"Tecnología",-0.170181064924238,-0.170181064924238,-0.133710468777313,1.91428726315829,-0.170181064924239,-0.214953034422003,-0.170181064924239,-0.132707339485606,-0.187715750632618,-0.157240571936893,"Bajo"
"Tecnología",2.00110066080785,2.00110066080785,2.15886157186009,1.91428726315829,2.00110066080785,1.07264605850642,2.00110066080785,2.05001941861572,1.8181773526234,-0.0860367542733168,"Medio"
"Tecnología",-0.494164496412563,-0.494164496412563,-0.475791990422996,0.282365021750938,-0.494164496412563,-0.44067504714323,-0.494164496412563,-0.492609135221171,-0.487021051777974,-0.172817942674887,"Bajo"
"Tecnología",-0.479534724828516,-0.479534724828516,-0.460344982834339,1.91428726315829,-0.479534724828517,-0.433958451742072,-0.479534724828517,-0.480986994065006,-0.473505644000683,-0.172277402996282,"Bajo"
"Tecnología",-0.14057126939778,-0.140571269397779,-0.102446635738759,-0.976502558638548,-0.14057126939778,-0.22763130210485,-0.14057126939778,-0.127864237478298,-0.475045728450443,-0.16480812743737,"Bajo"
"Tecnología",-0.129713446288441,-0.129713446288441,-0.0909822820403636,-0.101436069831222,-0.129713446288441,-0.194370277605892,-0.129713446288441,-0.196065282299923,-0.0815886867637146,-0.153014534449614,"Bajo"
"Tecnología",-0.140396143218597,-0.140396143218597,-0.10226172680814,-0.101436069831222,-0.140396143218597,-0.278855056122936,-0.140396143218597,-0.0806782140181294,-0.097604476092622,-0.157437131820022,"Bajo"
"Tecnología",3.33531966377943,3.33531966377943,3.56761159542898,0.282365021750938,3.33531966377943,4.79936844500741,3.33531966377943,3.58452011302823,-0.183073407183149,0.272586752496027,"Alto"
"Tecnología",-0.492480590843497,-0.492480590843497,-0.474014019936272,1.91428726315829,-0.492480590843497,-0.438920961071523,-0.492480590843497,-0.491135997867669,-0.48546541091963,-0.172768802704105,"Bajo"
"Tecnología",-0.110665106491165,-0.110665106491165,-0.0708698798945426,-0.654109641709533,-0.110665106491165,-0.312837698309621,-0.110665106491165,-0.143423435986299,-0.0875698147358749,0.674502966644358,"Bajo"
"Tecnología",1.6566072594883,1.6566072594883,1.79512436968611,-0.976502558638548,1.6566072594883,0.641784789880076,1.6566072594883,1.79062339656884,1.49992434582342,-0.076601879883112,"Medio"
"Comercio",-0.524086592130789,-0.524086592130789,-0.521110847448664,0.818013212367806,-0.524086592130789,-0.467696931290632,-0.524086592130789,-0.518054563678258,-0.503613803887919,-0.197282158464764,"Bajo"
"Comercio",-0.516659055815875,-0.516659055815875,-0.514299740741345,1.06998358959287,-0.516659055815875,-0.469435578403244,-0.516659055815875,-0.515428685230537,-0.500562699459637,-0.197377554079759,"Bajo"
"Comercio",-0.511111518319259,-0.511111518319259,-0.509212607101024,-0.482046712676391,-0.51111151831926,-0.464015090346277,-0.51111151831926,-0.507143074422335,-0.514045358604816,-0.197043669427277,"Bajo"
"Comercio",-0.505510046430315,-0.505510046430315,-0.504076015216977,-0.798349952171681,-0.505510046430315,-0.464667083013506,-0.505510046430315,-0.494199125576933,-0.482435311643108,-0.197091367234775,"Bajo"
"Comercio",0.731028356652206,0.731028356652206,0.629839007747228,0.0701436884764016,0.731028356652205,1.24859066808646,0.731028356652205,0.858536250464122,1.09589752635242,-0.0551903899298609,"Medio"
"Comercio",3.08743736729814,3.08743736729814,2.79068380703433,0.968123224331673,3.08743736729814,3.78697709999025,3.08743736729814,3.12420203349597,3.72845765479917,-0.0230420676765796,"Alto"
"Comercio",-0.512398238821947,-0.512398238821946,-0.510392539487043,1.10483055665591,-0.512398238821947,-0.47068842705792,-0.512398238821947,-0.511727235102253,-0.490297894829101,-0.197425251887257,"Bajo"
"Comercio",2.40218550294183,2.40218550294183,2.16230268957704,-0.482046712676391,2.40218550294183,1.05111359493558,2.40218550294183,2.47244268375317,2.70226196852809,-0.0986907903675353,"Medio"
"Comercio",-0.5077752909081,-0.5077752909081,-0.506153261453442,-0.482046712676391,-0.5077752909081,-0.462864515051166,-0.5077752909081,-0.504977095589752,-0.486472493058878,-0.1966143891598,"Bajo"
"Comercio",1.01407604759066,1.01407604759066,0.210966711667516,-1.13341694316245,1.01407604759066,0.857075463500097,1.01407604759066,1.20529314254205,1.07476687801424,2.65895656686112,"Medio"
"Comercio",-0.529141015183261,-0.529141015183261,-0.525745791432068,-0.482046712676391,-0.529141015183262,-0.470752347907649,-0.529141015183262,-0.52318763680205,-0.509578109719477,-0.197329856272262,"Bajo"
"Comercio",-0.49030054779376,-0.490300547793759,-0.483674994356229,1.9438383020968,-0.49030054779376,-0.435774858936276,-0.49030054779376,-0.478881501298564,-0.489255003202484,-0.196280504507318,"Bajo"
"Comercio",1.31039930395504,1.31039930395504,1.16112652730827,-0.291728661793632,1.31039930395504,1.28682812039398,1.31039930395504,1.15444456412645,0.682336380468866,-0.0969259714901296,"Medio"
"Comercio",-0.528717244957825,-0.528717244957825,-0.525357190945654,-0.482046712676391,-0.528717244957826,-0.471378772234987,-0.528717244957826,-0.523692042831556,-0.514250102381739,-0.197377554079759,"Bajo"
"Comercio",-0.486710058247338,-0.486710058247338,-0.479912130425452,0.804610532728176,-0.486710058247339,-0.427669695190717,-0.486710058247339,-0.484978880067,-0.463389215281156,-0.195517339587359,"Bajo"
"Comercio",-0.483689732276959,-0.483689732276958,-0.484066622898381,-0.141618649829766,-0.483689732276959,-0.428871407165611,-0.483689732276959,-0.485112399310104,-0.484953800816644,-0.195135757127379,"Bajo"
"Comercio",2.47684611175046,2.47684611175046,2.2307670298197,1.35143986202512,2.47684611175046,2.4128833775491,2.47684611175046,2.63881507839701,1.44126298791921,0.0452611926597687,"Medio"
"Comercio",2.52584165472404,2.52584165472404,2.27569631151248,-0.55978225458625,2.52584165472404,1.05198291849189,2.52584165472404,2.43100721197643,1.47314101352709,-0.123922930533686,"Medio"
"Comercio",-0.474798262455993,-0.474798262455993,-0.46742846596841,-0.219354191739625,-0.474798262455994,-0.411727835268458,-0.474798262455994,-0.458571740875235,-0.495750868908496,-0.1947541746674,"Bajo"
"Comercio",-0.47461334453944,-0.474613344539439,-0.467234670401159,-0.8412385270185,-0.47461334453944,-0.451282057080382,-0.47461334453944,-0.481507379746284,-0.454582066732551,-0.0781468677003086,"Bajo"
"Comercio",-0.474821377195563,-0.474821377195562,-0.467452690414316,1.79372829013294,-0.474821377195563,-0.415588654592052,-0.474821377195563,-0.481640898989389,-0.461185933021923,-0.192893960174999,"Bajo"
"Comercio",-0.533833307315816,-0.533833307315815,-0.530048658636173,0.616973017773342,-0.533833307315816,-0.472989577648142,-0.533833307315816,-0.528268785775746,-0.517578771827192,-0.197472949694754,"Bajo"
"Comercio",2.97880579623593,2.97880579623593,2.69106783870809,0.678625344115645,2.97880579623593,2.58548245598569,2.97880579623593,2.24491105803177,3.33412237172089,-0.0290519914212583,"Alto"
"Comercio",-0.521282003729722,-0.521282003729722,-0.518539018774946,2.12879528112371,-0.521282003729722,-0.469435578403244,-0.521282003729722,-0.513893213934836,-0.509412502961767,-0.197234460657267,"Bajo"
"Comercio",-0.469212200393429,-0.469212200393428,-0.47079061718982,0.555320691431041,-0.469212200393429,-0.428909759675448,-0.469212200393429,-0.452333425127967,-0.444215066110269,-0.19418180097743,"Bajo"
"Comercio",0.794270284113629,0.794270284113629,0.68783233124689,-1.01815389826163,0.794270284113628,0.278591773458211,0.794270284113628,0.944663580002206,0.346526771820498,-0.148773488239858,"Medio"
"Comercio",-0.467871545498413,-0.467871545498413,-0.460169207011824,0.0594215447646971,-0.467871545498414,-0.403852786581921,-0.467871545498414,-0.457622270702048,-0.439472538865063,-0.192083097447542,"Bajo"
"Comercio",-0.474983180372547,-0.474983180372547,-0.46762226153566,-1.68292680838732,-0.474983180372548,-0.441911260510201,-0.474983180372548,-0.473251439880994,-0.461882308118866,-0.195946619854836,"Bajo"
"Comercio",-0.463341056542844,-0.463341056542843,-0.455421215614191,-1.35590142518033,-0.463341056542844,-0.449901366726249,-0.463341056542844,-0.465752109059962,-0.471714318880741,-0.195803526432343,"Bajo"
"Comercio",-0.513461516842131,-0.513461516842131,-0.511367573434771,1.70527060451137,-0.513461516842132,-0.462506558292687,-0.513461516842132,-0.506549655564093,-0.493701496275386,-0.196566691352303,"Bajo"
"Comercio",-0.518716267637537,-0.518716267637537,-0.516186219466298,-0.482046712676391,-0.518716267637537,-0.467185564492805,-0.518716267637537,-0.512595110182432,-0.499092730607616,-0.19718676284977,"Bajo"
"Comercio",-0.466507775863828,-0.466507775863828,-0.458739964703353,-1.75798181436925,-0.466507775863829,-0.402919542175886,-0.466507775863829,-0.470781333883562,-0.441251558246341,-0.195088059319882,"Bajo"
"Comercio",0.940632815066014,0.940632815066015,0.822047873790697,0.402530143539249,0.940632815066014,1.52462646555351,0.940632815066014,1.08273731284364,0.830359271212887,-0.0899620915955019,"Medio"
"Comercio",-0.460906303974884,-0.460906303974884,-0.452869573978728,1.77496453863745,-0.460906303974884,-0.398572924394356,-0.460906303974884,-0.461004758194027,-0.449479303013857,-0.192273888677532,"Bajo"
"Comercio",-0.515210532136203,-0.515210532136203,-0.51297143362415,-0.482046712676391,-0.515210532136203,-0.463554860228232,-0.515210532136203,-0.51117832265838,-0.499068105067436,-0.197043669427277,"Bajo"
"Comercio",-0.468757610515234,-0.468757610515234,-0.461097810771565,-0.112132754622579,-0.468757610515234,-0.410206519044922,-0.468757610515234,-0.46650871810422,-0.456648853140502,-0.19174921279506,"Bajo"
"Comercio",-0.450034671464155,-0.450034671464154,-0.449295122405,-0.701850658766338,-0.450034671464155,-0.436465204113343,-0.450034671464155,-0.438447423845106,-0.439551692387069,-0.194086405362435,"Bajo"
"Comercio",0.0735989338240691,0.0735989338240694,0.02697127858883,1.90631079910584,0.0735989338240689,0.24363985282673,0.0735989338240689,0.0115124254168156,0.0386129750878554,-0.150681400539756,"Bajo"
"Comercio",-0.440072218709815,-0.440072218709815,-0.444069034651355,-1.64807984132428,-0.440072218709815,-0.380214856352364,-0.440072218709815,-0.453164211529506,-0.516843875349539,-0.190699861030116,"Bajo"
"Comercio",1.69754037208694,1.69754037208694,1.5161378007688,-0.482046712676391,1.69754037208694,0.663139605424176,1.69754037208694,1.6585687196744,1.52154189711207,-0.136085871445536,"Medio"
"Comercio",-0.523061838676553,-0.523061838676553,-0.518009109020746,-0.482046712676391,-0.523061838676553,-0.470995247136617,-0.523061838676553,-0.52010927647492,-0.506237655194081,-0.197329856272262,"Bajo"
"Comercio",-0.508830864015095,-0.508830864015094,-0.503094925157773,-0.482046712676391,-0.508830864015095,-0.462059112344588,-0.508830864015095,-0.505385071054793,-0.493242405847747,-0.197043669427277,"Bajo"
"Comercio",-0.434324353470266,-0.434324353470265,-0.438798198962911,1.8205336494122,-0.434324353470266,-0.429676809872188,-0.434324353470266,-0.4426013558528,-0.405984970361358,0.00882823359636055,"Bajo"
"Comercio",1.20829379436455,1.20829379436455,1.2964664878829,-1.55962215570272,1.20829379436455,1.35228307051584,1.20829379436455,1.09367105530675,1.39399567071773,3.23028610412659,"Medio"
